#<qhat> <qhatL^2> <qhatL^3> <L> <T> <T^2> <ehat>
0.0221082 5.19353 39.4791 24.7792 0.262572 0.0776752 0.0625286
0.0177079 6.92195 121.85 32.023 0.256215 0.0738348 0.051448
0.00565622 1.41605 10.7642 25.6609 0.25577 0.0734439 0.0164796
0.00200516 0.660973 10.9921 29.7599 0.247928 0.0689002 0.00600635
0.00429149 1.35562 10.3049 28.7223 0.256566 0.0739198 0.0124907
0.0116169 2.9346 42.3256 26.0733 0.248402 0.0691618 0.0346619
0.00339362 0.32271 2.45311 14.7808 0.231347 0.0579142 0.0117467
0.00389835 2.70853 63.6806 39.7184 0.248875 0.0680462 0.0124121
0.0142778 5.65658 42.999 32.0884 0.262106 0.0774234 0.0405623
0.00971039 1.79829 21.5242 22.268 0.258308 0.0749903 0.0278211
0.00418946 2.2193 16.8702 36.7919 0.252054 0.0711135 0.0125421
0.00202952 0.304364 3.29222 19.8297 0.256307 0.0734882 0.0059267
0.0103485 7.50416 57.0436 39.462 0.235861 0.0602008 0.0357988
0.00996999 1.20067 12.9238 16.0139 0.217262 0.050379 0.0379231
0.0024668 0.137403 1.04449 11.0054 0.231226 0.0573935 0.00873425
0.0178101 18.273 542.23 46.5569 0.243341 0.0644308 0.0597147
0.00660849 3.71551 28.2438 36.5452 0.257681 0.0738976 0.0198357
0.0167773 2.76249 32.2827 20.5907 0.246282 0.0673051 0.0515583
0.0104976 4.49467 34.1667 32.6091 0.259393 0.0754053 0.0307089
0.00353623 0.905503 13.0563 25.9241 0.252497 0.0713633 0.0104798
0.0182453 5.50768 41.8672 28.1211 0.25495 0.0729689 0.0533713
0.0146234 5.31432 88.6942 30.2961 0.261237 0.0766778 0.0421447
0.0160314 23.184 176.235 51.5365 0.240731 0.0617325 0.0571994
0.00140968 0.0330201 0.155956 6.17725 0.2041 0.0430351 0.00628225
0.016878 4.9953 37.9723 27.8058 0.264165 0.0787405 0.0474363
0.0217291 7.48574 120.073 29.74 0.267285 0.0806928 0.0605825
0.00224542 0.703748 5.34961 28.8542 0.26437 0.0789713 0.00627549
0.0115707 2.82199 38.2192 25.6827 0.263251 0.0784017 0.0322369
0.00371663 0.679658 5.16648 21.4723 0.234214 0.0602738 0.0122116
0.0109513 5.4661 109.495 34.5546 0.248978 0.0686075 0.034122
0.00502456 2.29893 17.4755 34.1394 0.264108 0.0784749 0.0142791
0.00796766 1.23842 13.5446 20.3328 0.258709 0.0750924 0.0228713
0.0215886 9.15571 69.598 32.7257 0.264426 0.0787672 0.0613243
0.00482375 1.1539 15.379 25.0767 0.26673 0.0803835 0.0133925
0.0142321 2.6048 19.8006 21.9261 0.251067 0.0703588 0.042443
0.0135407 6.75914 132.677 34.8996 0.261415 0.0764896 0.0395281
0.00332781 1.21174 9.21117 30.7033 0.260781 0.0765992 0.00953282
0.00207437 0.619922 9.30729 27.835 0.264904 0.0792114 0.00583165
0.00515972 5.83642 44.3661 47.5265 0.219096 0.0509051 0.0199736
0.00733972 0.311567 1.98552 8.49016 0.201336 0.0420432 0.0326834
0.00516335 1.1631 8.8414 24.624 0.265342 0.0795987 0.014306
0.021537 7.58722 123.202 30.4145 0.264563 0.0790536 0.0602835
0.00289638 0.168873 1.2837 11.3691 0.23409 0.0590559 0.0100396
0.00637892 5.53546 143.677 43.6764 0.25483 0.0712538 0.0200057
0.00409891 4.31081 32.769 46.9521 0.250128 0.0681362 0.0133696
0.00241976 0.107267 0.676177 9.56011 0.227719 0.0552701 0.00887828
0.00167328 0.864363 6.57054 35.8604 0.262752 0.0773508 0.00483068
0.0152704 2.03401 20.7604 18.6726 0.25599 0.0732224 0.0446325
0.0214276 8.84585 67.2425 31.9911 0.258288 0.0746368 0.0630219
0.00423342 1.01372 14.3219 25.1849 0.247917 0.0686383 0.0127692
0.00152312 0.0699574 0.531788 9.97547 0.234154 0.0588585 0.00533178
0.0174645 18.4039 543.797 46.9627 0.25073 0.0686265 0.0567632
0.00657613 2.07811 15.7969 28.5989 0.259903 0.075979 0.0189071
0.00236174 0.666076 10.1527 27.5322 0.250573 0.0704329 0.00699267
0.000556558 0.655065 4.97954 39.9921 0.18197 0.0333891 0.00295372
